2|-242,-287,-24|0
1|16817,218,928,331,987,552|0
0|-6717|0
2|-244,-280,-37|0
1|16812,222,891,380,1017,535|0
0|-6574|0
2|-247,-292,-21|0
1|16814,268,896,358,992,512|0
0|-6701|0
2|-256,-295,-32|0
1|16832,300,900,389,1011,495|0
0|-6548|0
2|-223,-282,-22|0
1|16833,311,879,346,1000,544|0
0|-6342|0
2|-245,-287,-25|0
1|16802,260,921,369,983,534|0
0|-6146|0
2|-246,-279,-25|0
1|16831,246,890,393,1028,536|0
0|-6384|0
2|-236,-275,-24|0
1|16804,253,931,389,1007,530|0
0|-6363|0
2|-243,-282,-28|0
1|16829,213,897,355,1003,518|0
0|-6246|0
2|-250,-294,-34|0
1|16805,224,896,341,973,535|0
0|-6257|0
2|-241,-285,-25|0
1|16844,240,943,361,1020,533|0
0|-6468|0
2|-234,-295,-40|0
1|16842,253,960,362,1006,536|0
0|-6484|0
2|-234,-286,-32|0
1|16839,225,960,335,981,524|0
0|-6643|0
2|-242,-289,-43|0
1|16803,214,954,353,967,531|0
0|-6865|0
2|-234,-293,-18|0
1|16829,236,885,357,1000,501|0
0|-6421|0
2|-217,-280,-44|0
1|16809,239,987,345,1008,503|0
0|-6135|0
2|-233,-285,-27|0
1|16826,236,931,369,956,553|0
0|-6347|0
2|-244,-285,-26|0
1|16819,267,938,358,984,519|0
0|-6564|0
2|-236,-285,-36|0
1|16819,249,929,356,984,498|0
0|-6199|0
2|-236,-268,-22|0
1|16823,266,935,330,1013,496|0
0|-6527|0
2|-238,-289,-34|0
1|16808,223,917,348,987,534|0
0|-6294|0
2|-251,-277,-33|0
1|16824,208,901,351,999,538|0
0|-6389|0
2|-233,-275,-11|0
1|16850,236,960,381,1005,534|0
0|-6521|0
2|-244,-276,-34|0
1|16849,267,917,373,975,530|0
0|-6114|0
2|-249,-199,-25|0
1|16884,326,997,365,1009,507|0
0|-6548|0
2|-245,-283,-35|0
1|16858,247,918,391,1034,526|0
0|-6426|0
2|-256,-273,-30|0
1|16821,227,908,390,1033,538|0
0|-6109|0
2|-249,-288,-17|0
1|16808,502,849,387,1016,467|0
0|-6400|0
2|-256,-300,-21|0
1|16833,262,877,368,1042,532|0
0|-6241|0
2|-255,-291,-18|0
1|16816,194,943,361,981,531|0
0|-6310|0
2|-262,-273,-26|0
1|16843,345,909,346,1019,502|0
0|-6400|0
2|-256,-280,-28|0
1|16826,269,935,356,1021,524|0
0|-6542|0
2|-249,-291,-28|0
1|16805,311,978,369,1024,537|0
0|-6664|0
2|-260,-292,-19|0
1|16803,356,885,374,1016,484|0
0|-6141|0
2|-253,-302,-29|0
1|16810,237,916,366,1031,533|0
0|-6505|0
2|-217,-287,-26|0
1|16806,254,853,332,995,500|0
0|-6336|0
2|-232,-278,-38|0
1|16834,259,897,362,1031,543|0
0|-6643|0
2|-253,-284,-19|0
1|16825,229,926,325,994,537|0
0|-6807|0
2|-244,-299,-26|0
1|16826,265,920,335,983,533|0
0|-6416|0
2|-248,-294,-15|0
1|16813,246,922,360,997,526|0
0|-6627|0
2|-238,-287,-28|0
1|16838,249,912,326,973,529|0
0|-6405|0
2|-245,-278,-27|0
1|16799,219,936,371,996,529|0
0|-6495|0
2|-244,-293,-33|0
1|16804,198,959,345,1020,502|0
0|-6310|0
2|-242,-284,-18|0
1|16849,236,886,353,998,541|0
0|-6352|0
2|-238,-296,-24|0
1|16814,276,903,392,984,531|0
0|-6442|0
2|-227,-291,-23|0
1|16845,235,919,374,995,535|0
0|-6685|0
2|-245,-277,-31|0
1|16847,248,882,393,1013,535|0
0|-5855|0
2|-261,-285,-19|0
1|16835,251,949,376,977,530|0
0|-6151|0
2|-226,-287,-29|0
1|16837,282,941,366,1006,505|0
0|-6336|0
2|-254,-282,-43|0
1|16824,230,972,335,991,527|0
0|-6669|0
2|-248,-282,-14|0
1|16819,255,966,368,991,529|0
0|-6368|0
2|-236,-286,-20|0
1|16808,253,938,347,1025,507|0
0|-6717|0
2|-219,-274,-25|0
1|16822,241,938,353,999,526|0
0|-6643|0
2|-244,-299,-15|0
1|16833,218,967,364,996,533|0
0|-6437|0
2|-231,-289,-30|0
1|16846,244,899,348,1006,541|0
0|-6791|0
2|-240,-285,-14|0
1|16842,238,945,389,992,521|0
0|-6511|0
2|-256,-282,-25|0
1|16825,238,879,362,963,536|0
0|-6273|0
2|-242,-292,-13|0
1|16829,262,926,368,986,529|0
0|-6881|0
2|-238,-288,-4|0
1|16840,258,878,356,967,529|0
0|-6252|0
2|-236,-288,-25|0
1|16846,240,919,347,971,537|0
0|-6490|0
2|-233,-288,-13|0
1|16839,239,916,341,1035,534|0
0|-6310|0
2|-243,-290,-21|0
1|16811,235,916,323,988,536|0
0|-6785|0
2|-257,-279,-19|0
1|16827,268,907,339,996,498|0
0|-6410|0
2|-243,-302,-30|0
1|16822,256,914,344,1023,537|0
0|-6495|0
2|-238,-300,-24|0
1|16822,237,955,347,989,549|0
0|-6342|0
2|-263,-279,-15|0
1|16832,231,936,375,962,506|0
0|-6347|0
2|-246,-281,-22|0
1|16825,238,946,364,1001,523|0
0|-6215|0
2|-237,-273,-18|0
1|16816,266,873,345,984,538|0
0|-6336|0
2|-250,-287,-18|0
1|16854,235,943,360,1011,533|0
0|-6733|0
2|-245,-281,-32|0
1|16845,232,885,372,1022,531|0
0|-6373|0
2|-235,-287,-31|0
1|16827,249,891,365,977,533|0
0|-6363|0
2|-245,-291,-26|0
1|16793,286,859,348,994,538|0
0|-6241|0
2|-251,-289,-22|0
1|16805,220,963,373,998,528|0
0|-6278|0
2|-247,-299,-34|0
1|16828,205,872,328,975,526|0
0|-6400|0
2|-249,-300,-21|0
1|16819,242,909,371,990,494|0
0|-6347|0
2|-261,-280,-25|0
1|16847,301,826,326,994,514|0
0|-6807|0
2|-238,-284,-14|0
1|16840,283,818,352,1001,535|0
0|-6812|0
2|-241,-290,-20|0
1|16837,271,913,376,1035,531|0
0|-6178|0
2|-258,-305,-26|0
1|16822,247,861,352,1017,525|0
0|-6331|0
2|-257,-287,-20|0
1|16810,216,858,399,981,534|0
0|-6632|0
2|-237,-284,-19|0
1|16829,243,965,373,988,494|0
0|-6278|0
2|-242,-287,-25|0
1|16801,264,940,430,978,526|0
0|-6711|0
2|-246,-282,-30|0
1|16825,233,946,345,988,524|0
0|-6733|0
2|-233,-295,-14|0
1|16818,243,917,369,988,506|0
0|-6262|0
2|-241,-283,-22|0
1|16822,238,945,370,963,531|0
0|-6500|0
2|-247,-287,-26|0
1|16815,269,862,379,992,535|0
0|-6601|0
2|-238,-286,-40|0
1|16823,223,928,355,1022,519|0
0|-6326|0
2|-258,-290,-29|0
1|16819,222,985,358,1002,541|0
0|-6400|0
2|-262,-299,-15|0
1|16848,214,898,386,1010,535|0
0|-6468|0
2|-231,-278,-26|0
1|16826,206,940,376,1017,536|0
0|-6283|0
2|-245,-280,-25|0
1|16820,204,927,366,1029,499|0
0|-5834|0
2|-247,-284,-20|0
1|16812,252,898,367,1016,517|0
0|-6421|0
2|-276,-282,-28|0
1|16822,255,916,347,1000,522|0
0|-6706|0
2|-259,-300,-32|0
1|16814,273,850,351,983,537|0
0|-6400|0
2|-246,-284,-34|0
1|16818,225,889,358,1006,534|0
0|-6077|0
2|-250,-300,-37|0
1|16813,220,967,367,982,536|0
0|-6336|0
2|-237,-268,-27|0
1|16817,269,850,388,1019,528|0
0|-6722|0
2|-255,-290,-35|0
1|16831,263,958,379,981,529|0
0|-6125|0
2|-253,-287,-24|0
1|16812,232,913,375,996,520|0
0|-6225|0
2|-226,-285,-19|0
1|16849,253,902,377,1001,522|0
0|-6278|0
2|-243,-285,-9|0
1|16799,241,882,382,982,535|0
0|-6120|0
2|-245,-275,-34|0
1|16814,211,909,373,1011,528|0
0|-6336|0
2|-237,-297,-33|0
1|16840,125,961,377,1018,534|0
0|-6162|0
2|-247,-284,-25|0
1|16805,196,886,381,1000,477|0
0|-6458|0
2|-228,-283,-36|0
1|16832,277,918,334,1009,516|0
0|-6405|0
2|-250,-289,-37|0
1|16833,293,922,347,993,513|0
0|-6458|0
2|-240,-281,-27|0
1|16827,245,952,354,984,498|0
0|-6389|0
2|-239,-289,-35|0
1|16805,229,903,388,997,481|0
0|-6209|0
2|-239,-272,-32|0
1|16843,230,884,357,1011,534|0
0|-6146|0
2|-237,-281,-26|0
1|16791,225,892,397,1022,522|0
0|-6505|0
2|-250,-277,-32|0
1|16825,217,914,354,972,531|0
0|-6442|0
2|-248,-296,-18|0
1|16810,262,908,356,1025,493|0
0|-6648|0
2|-242,-287,-28|0
1|16814,236,902,325,1013,515|0
0|-6379|0
2|-259,-279,-19|0
1|16848,240,940,333,1017,532|0
0|-6178|0
2|-254,-277,-23|0
1|16869,247,892,334,986,548|0
0|-5845|0
2|-252,-272,-30|0
1|16798,226,921,387,1005,533|0
0|-6209|0
2|-244,-280,-14|0
1|16844,270,928,371,982,536|0
0|-6564|0
2|-237,-282,-31|0
1|16512,104,879,375,993,533|0
0|-6209|0
2|-247,-285,-20|0
1|16842,276,912,397,995,525|0
0|-6077|0
2|-252,-296,-41|0
1|16809,235,1059,401,996,527|0
0|-6384|0
2|-259,-291,-29|0
1|16827,252,799,373,1000,522|0
0|-6167|0
2|-236,-278,-26|0
1|16822,211,932,359,988,509|0
0|-6484|0
2|-242,-291,-33|0
1|16831,244,895,365,964,539|0
0|-6400|0
2|-263,-269,-33|0
1|16810,266,919,359,1032,532|0
0|-6627|0
2|-245,-285,-27|0
1|16808,197,689,368,1015,508|0
0|-6421|0
2|-238,-280,-23|0
1|16803,246,1072,400,995,528|0
0|-6458|0
2|-229,-294,-33|0
1|16818,234,846,360,989,527|0
0|-6558|0
2|-243,-295,-23|0
1|16847,216,903,344,1033,527|0
0|-6178|0
2|-229,-287,-31|0
1|16830,242,945,359,988,503|0
0|-6215|0
2|-241,-289,-24|0
1|16820,250,972,354,985,527|0
0|-6088|0
2|-247,-280,-26|0
1|16823,259,827,296,956,502|0
0|-6463|0
2|-258,-285,-38|0
1|16840,107,659,366,994,533|0
0|-6511|0
2|-267,-296,-19|0
1|16827,144,974,398,977,536|0
0|-6225|0
2|-229,-289,-32|0
1|16803,147,927,374,1043,490|0
0|-6759|0
2|-256,-301,-37|0
1|16810,193,877,383,1044,535|0
0|-6209|0
2|-226,-275,-39|0
1|16811,261,904,363,1010,540|0
0|-6447|0
2|-234,-305,-37|0
1|16818,242,792,372,992,521|0
0|-6167|0
2|-272,-278,-7|0
1|16818,338,1151,389,1000,532|0
0|-6394|0
2|-256,-286,-29|0
1|16823,256,1035,346,984,493|0
0|-6606|0
2|-233,-278,-3|0
1|16800,184,867,357,1007,536|0
0|-6474|0
2|-253,-278,-20|0
1|16817,111,1119,332,1011,536|0
0|-6014|0
2|-272,-294,-24|0
1|16817,252,828,345,1016,543|0
0|-6320|0
2|-250,-283,-17|0
1|16840,295,868,376,1006,522|0
0|-6347|0
2|-238,-291,-26|0
1|16828,229,1053,322,1018,518|0
0|-6479|0
2|-251,-287,-30|0
1|16804,254,830,364,1005,494|0
0|-6548|0
2|-241,-290,-30|0
1|16795,225,999,371,985,528|0
0|-6199|0
2|-256,-285,-19|0
1|16847,263,842,368,981,530|0
0|-6495|0
2|-225,-289,-29|0
1|16873,248,860,347,1008,530|0
0|-6791|0
2|-243,-272,-27|0
1|16835,252,923,358,942,551|0
0|-6648|0
2|-244,-285,-15|0
1|16805,236,889,367,1043,535|0
0|-6479|0
2|-257,-289,-22|0
1|16817,227,945,401,1001,523|0
0|-6394|0
2|-254,-290,-20|0
1|16814,337,888,344,1026,526|0
0|-6495|0
2|-242,-281,-31|0
1|16832,285,843,384,992,532|0
0|-6241|0
2|-249,-276,-23|0
1|16819,245,910,368,1025,532|0
0|-5977|0
2|-254,-273,-25|0
1|16820,214,958,375,996,531|0
0|-6188|0
2|-237,-279,-16|0
1|16815,205,915,381,992,493|0
0|-6056|0
2|-225,-277,-25|0
1|16837,268,901,396,991,506|0
0|-6209|0
2|-240,-294,-31|0
1|16821,270,933,371,993,533|0
0|-6342|0
2|-266,-297,-13|0
1|16845,227,887,381,968,544|0
0|-6796|0
2|-245,-289,-27|0
1|16875,253,936,384,1047,528|0
0|-6490|0
2|-257,-286,-41|0
1|16834,206,1065,373,1040,539|0
0|-6627|0
2|-245,-285,-35|0
1|16844,197,818,378,1006,532|0
0|-6511|0
2|-241,-282,-21|0
1|16832,241,771,360,998,534|0
0|-6257|0
2|-259,-301,-25|0
1|16852,243,826,339,982,520|0
0|-6817|0
2|-251,-277,-22|0
1|16823,223,948,364,976,538|0
0|-5887|0
2|-270,-314,-26|0
1|16805,361,919,402,1002,523|0
0|-6320|0
2|-224,-279,-27|0
1|16855,257,871,365,1000,527|0
0|-6167|0
2|-232,-295,-31|0
1|16810,230,908,372,1026,511|0
0|-6495|0
2|-240,-275,-26|0
1|16820,236,946,339,1007,527|0
0|-6305|0
2|-260,-268,-18|0
1|16835,222,889,357,1006,531|0
0|-6162|0
2|-256,-274,-37|0
1|16799,244,886,352,963,519|0
0|-6669|0
2|-242,-281,-31|0
1|16807,213,949,362,993,530|0
0|-6564|0
2|-222,-278,-16|0
1|16814,252,946,367,973,531|0
0|-6849|0
2|-242,-284,-45|0
1|16835,250,898,370,980,530|0
0|-6326|0
2|-239,-283,-22|0
1|16818,246,915,369,991,520|0
0|-6585|0
2|-250,-292,-35|0
1|16812,248,925,335,1023,530|0
0|-6722|0
2|-236,-293,-29|0
1|16948,221,841,355,984,533|0
0|-6072|0
2|-242,-286,-31|0
1|16821,185,790,353,961,542|0
0|-6098|0
2|-237,-284,-40|0
1|16865,497,874,367,1023,532|0
0|-6632|0
2|-243,-291,-13|0
1|16862,274,924,402,1007,534|0
0|-7097|0
2|-241,-283,-37|0
1|16816,258,894,354,973,537|0
0|-6453|0
2|-237,-298,-18|0
1|16817,234,857,336,994,528|0
0|-5951|0
2|-233,-282,-22|0
1|16818,263,899,374,991,532|0
0|-6754|0
2|-247,-291,-27|0
1|16834,245,926,325,1014,541|0
0|-6178|0
2|-225,-270,-32|0
1|16806,251,917,373,1020,548|0
0|-6357|0
2|-247,-271,-8|0
1|16832,248,957,373,1012,522|0
0|-6500|0
2|-244,-286,-23|0
1|16819,255,934,387,1017,500|0
0|-6373|0
2|-248,-290,-37|0
1|16807,278,879,396,1026,536|0
0|-6278|0
2|-232,-278,-34|0
1|16820,279,919,387,1019,507|0
0|-6770|0
2|-269,-277,-41|0
1|16829,280,890,368,993,517|0
0|-6046|0
2|-261,-299,-30|0
1|16858,288,921,369,1023,510|0
0|-6135|0
2|-245,-293,-27|0
1|16837,259,925,387,979,509|0
0|-6553|0
2|-265,-284,-20|0
1|16819,253,885,374,1018,526|0
0|-6357|0
2|-234,-283,-31|0
1|16835,246,942,366,1019,515|0
0|-6595|0
2|-251,-276,-20|0
1|16822,268,918,366,978,469|0
0|-6638|0
2|-229,-272,-36|0
1|16800,240,917,372,1018,534|0
0|-6606|0
2|-237,-295,-33|0
1|16819,240,879,366,1031,520|0
0|-6231|0
2|-250,-289,-29|0
1|16843,257,849,376,1025,533|0
0|-6622|0
2|-254,-291,-29|0
1|16830,236,898,397,1016,526|0
0|-6310|0
2|-244,-293,-25|0
1|16818,273,894,380,975,500|0
0|-6220|0
2|-235,-290,-25|0
1|16845,258,915,391,1020,508|0
0|-6701|0
2|-249,-289,-31|0
1|16840,266,928,320,1029,518|0
0|-7118|0
2|-265,-280,-40|0
1|16812,254,857,349,1018,541|0
0|-6178|0
2|-252,-296,-28|0
1|16818,231,945,415,1001,529|0
0|-6590|0
2|-235,-296,-26|0
1|16826,262,911,385,989,529|0
0|-6400|0
2|-231,-267,-42|0
1|16861,223,905,353,1006,528|0
0|-6141|0
2|-258,-288,-20|0
1|16786,285,892,379,984,530|0
0|-6817|0
2|-252,-303,-26|0
1|16823,261,901,385,1000,535|0
0|-6574|0
2|-1,-307,-30|0
1|16836,249,872,387,1017,483|0
0|-6791|0
2|-247,-283,-38|0
1|16844,236,935,380,1012,530|0
0|-6421|0
2|-250,-303,-30|0
1|16813,197,1017,384,987,489|0
0|-5972|0
2|-249,-285,-19|0
1|16840,238,889,385,1002,522|0
0|-6067|0
2|-249,-295,-27|0
1|16825,245,840,347,1003,528|0
0|-6627|0
2|-255,-278,-41|0
1|16837,258,946,328,1032,520|0
0|-6717|0
2|-245,-287,-27|0
1|16819,246,924,387,958,497|0
0|-6680|0
2|-254,-303,-17|0
1|16803,236,938,372,988,526|0
0|-6770|0
2|-237,-294,-34|0
1|16858,220,926,372,1004,543|0
0|-6569|0
2|-251,-278,-24|0
1|16837,270,927,368,1006,487|0
0|-6706|0
2|-229,-292,-20|0
1|16798,271,891,386,986,498|0
0|-6463|0
2|-246,-289,-25|0
1|16813,226,1009,388,1002,528|0
0|-6632|0
2|-224,-290,-19|0
1|16837,235,896,362,1055,490|0
0|-6706|0
2|-254,-285,-23|0
1|16851,231,941,371,1034,531|0
0|-6648|0
2|-248,-288,-14|0
1|16835,221,941,348,929,531|0
0|-6680|0
2|-268,-280,-20|0
1|16784,270,873,386,962,506|0
0|-6875|0
2|-236,-284,-25|0
1|16848,226,898,384,995,550|0
0|-6500|0
2|-251,-284,-33|0
1|16809,198,964,372,1003,539|0
0|-6764|0
2|-226,-302,-30|0
1|16815,229,913,382,1011,506|0
0|-7208|0
2|-248,-293,-32|0
1|16818,228,901,408,994,529|0
0|-6844|0
2|-241,-284,-19|0
1|16816,271,869,380,1004,524|0
0|-6675|0
2|-255,-298,-26|0
1|16847,214,941,396,986,518|0
0|-6696|0
2|-257,-295,-26|0
1|16823,291,920,363,983,472|0
0|-6664|0
2|-240,-286,-26|0
1|16842,232,936,383,1016,537|0
0|-6326|0
2|-241,-296,-29|0
1|16807,223,925,336,990,540|0
0|-6241|0
2|-243,-292,-36|0
1|16813,258,868,390,1013,528|0
0|-6278|0
2|-248,-298,-20|0
1|16832,257,932,396,1046,530|0
0|-6764|0
2|-273,-285,-20|0
1|16800,242,908,367,1014,523|0
0|-6912|0
2|-249,-288,-43|0
1|16822,219,974,367,1020,511|0
0|-6696|0
2|-245,-309,-45|0
1|16825,236,918,357,1001,519|0
0|-6791|0
2|-234,-278,-3|0
1|16799,219,884,376,1000,484|0
0|-6199|0
2|-261,-279,-19|0
1|16821,242,858,343,980,495|0
0|-6479|0
2|-245,-275,-29|0
1|16835,233,929,357,1007,526|0
0|-6595|0
2|-247,-293,-17|0
1|16852,241,918,352,997,494|0
0|-6363|0
2|-239,-284,-16|0
1|16815,235,908,387,996,536|0
0|-6495|0
2|-232,-300,-24|0
1|16832,240,960,377,1021,536|0
0|-6764|0
2|-269,-287,-18|0
1|16825,229,912,377,994,528|0
0|-6268|0
2|-248,-285,-30|0
1|16847,234,943,359,1034,534|0
0|-6606|0
2|-254,-292,-30|0
1|16846,232,834,365,1039,509|0
0|-6595|0
2|-252,-289,-38|0
1|16824,261,914,386,1022,531|0
0|-6199|0
2|-253,-292,-29|0
1|16829,244,874,379,979,538|0
0|-6431|0
2|-246,-287,-34|0
1|16868,234,898,335,1030,532|0
0|-6939|0
2|-248,-277,-20|0
1|16849,213,958,369,1006,540|0
0|-6146|0
2|-265,-289,-20|0
1|16833,273,939,352,1074,495|0
0|-6653|0
2|-247,-290,-17|0
1|16804,267,967,384,1011,537|0
0|-6405|0
2|-236,-279,-25|0
1|16825,275,896,388,1029,486|0
0|-6299|0
2|-236,-295,1|0
1|16789,266,987,366,1029,509|0
0|-6527|0
2|-253,-287,-26|0
1|16810,298,893,397,1028,523|0
0|-6410|0
2|-236,-296,-9|0
1|16821,234,905,373,1005,540|0
0|-6585|0
2|-254,-287,-35|0
1|16825,265,910,351,975,499|0
0|-6468|0
2|-244,-285,-29|0
1|16796,276,896,371,981,530|0
0|-6283|0
2|-232,-286,-28|0
1|16862,262,886,408,1021,527|0
0|-6305|0
